ㄋㄚ-ㄐㄩㄣ-ㄏㄞ-ㄘㄠ-ㄅㄡ,-a-tɕyn-xaɪ-tsʰɑʊ-pɤu,na-jun-hai-cao-bou
ㄅㄚ-ㄐㄩㄝ-ㄧㄤ-ㄓㄚ-ㄞ,-a-tɕyɛ-iɑŋ-ʈʂɑ-ai,ba-jue-yang-zha-ai
ㄆㄚ-ㄐㄩㄢ-ㄏㄟ-ㄘㄣ-ㄏㄨ,-a-tɕyɛn-xeɪ-tsʰən-xu,pa-juan-hei-cen-hu
ㄙㄚ-ㄑㄧ-ㄋㄩ-ㄍㄚ-ㄑㄩㄥ,-a-tɕʰi-ny-ka-tɕʰiʊŋ,sa-qi-nv-ga-qiong
ㄉㄚ-ㄑㄩ-ㄍㄞ-ㄘㄥ-ㄓㄤ,-a-tɕʰy-kaɪ-tsʰəŋ-ʈʂɑŋ,da-qu-gai-ceng-zhang
ㄗㄚ-ㄑㄩㄣ-ㄏㄤ-ㄓㄠ-ㄅㄜ,-a-tɕʰyn-xɑŋ-ʈʂɑʊ-pɯʌ,za-qun-hang-zhao-be
ㄘㄚ-ㄑㄩㄝ-ㄧㄠ-ㄅㄥ-ㄓㄣ,-a-tɕʰyɛ-iɑʊ-pʊŋ-ʈʂən,ca-que-yao-beng-zhen
ㄊㄚ-ㄑㄩㄢ-ㄏㄠ-ㄆㄚ-ㄉㄥ,-a-tɕʰyɛn-xɑʊ-pʰa-təŋ,ta-quan-hao-pa-deng
ㄨㄚ-ㄉㄡ-ㄘㄜ-ㄋㄞ-ㄘㄡ,-a-tɤu-tsʰɯʌ-naɪ-tsʰɤu,wa-dou-ce-nai-cou
ㄏㄚ-ㄉㄜ-ㄋㄟ-ㄘ-ㄧㄚ,-a-tɯʌ-neɪ-tsʰɨ-ia,ha-de-nei-ci-ya
ㄕㄚ-ㄉㄨㄥ-ㄓㄥ-ㄓㄡ-ㄘㄨㄥ,-a-tʊŋ-ʈʂəŋ-ʈʂɤu-tsʰʊŋ,sha-dong-zheng-zhou-cong
ㄔㄚ-ㄊㄚ-ㄊㄢ-ㄏㄣ-ㄏㄥ,-a-tʰa-tʰan-xən-xəŋ,cha-ta-tan-hen-heng
ㄚ-ㄊㄞ-ㄘㄜ-ㄋㄧ-ㄋㄤ,-a-tʰaɪ-tsʰɯʌ-ni-nɑŋ,a-tai-ce-ni-nang
ㄈㄚ-ㄊㄧ-ㄋㄠ-ㄆㄢ-ㄏㄡ,-a-tʰi-nɑʊ-pʰan-xɤu,fa-ti-nao-pan-hou
ㄧㄚ-ㄊㄨ-ㄉㄨ-ㄉㄤ-ㄓ,-a-tʰu-tu-tɑŋ-ʈʂɨ̹,ya-tu-du-dang-zhi
ㄍㄚ-ㄊㄤ-ㄓㄜ-ㄋㄨ-ㄉㄠ,-a-tʰɑŋ-ʈʂɯʌ-nu-tɑʊ,ga-tang-zhe-nu-dao
ㄎㄚ-ㄊㄠ-ㄆㄞ-ㄘㄨㄥ-ㄓㄨㄥ,-a-tʰɑʊ-pʰaɪ-tsʰʊŋ-ʈʂʊŋ,ka-tao-pai-cong-zhong
ㄌㄚ-ㄊㄥ-ㄔㄚ-ㄊㄡ-ㄐㄧ,-a-tʰəŋ-ʈʂʰa-tʰɤu-tɕi,la-teng-cha-tou-ji
ㄇㄚ-ㄊㄜ-ㄋㄩ-ㄍㄟ-ㄉㄨ,-a-tʰɯʌ-ny-keɪ-tu,ma-te-nv-gei-du
ㄋㄚ-ㄊㄨㄥ-ㄔㄢ-ㄏㄜ-ㄋㄤ,-a-tʰʊŋ-ʈʂʰan-xɯʌ-nɑŋ,na-tong-chan-he-nang
ㄅㄚ-ㄨ-ㄐㄩㄥ-ㄔㄞ-ㄉㄤ,-a-u-tɕiʊŋ-ʈʂʰaɪ-tɑŋ,ba-wu-jiong-chai-dang
ㄆㄚ-ㄨㄚ-ㄨㄢ-ㄏㄨㄥ-ㄔㄨ,-a-ua-uan-xʊŋ-ʈʂʰu,pa-wa-wan-hong-chu
ㄙㄚ-ㄨㄞ-ㄉㄠ-ㄆㄟ-ㄐㄧ,-a-uaɪ-tɑʊ-pʰeɪ-tɕi,sa-wai-dao-pei-ji
ㄉㄚ-ㄨㄟ-ㄐㄩㄥ-ㄔㄤ-ㄔㄠ,-a-ueɪ-tɕiʊŋ-ʈʂʰɑŋ-ʈʂʰɑʊ,da-wei-jiong-chang-chao
ㄗㄚ-ㄨㄤ-ㄔㄣ-ㄩ-ㄍㄨ,-a-uɑŋ-ʈʂʰən-y-ku,za-wang-chen-yu-gu
ㄘㄚ-ㄨㄛ-ㄎㄚ-ㄨㄣ-ㄩㄣ,-a-uɔ-kʰa-uən-yn,ca-wo-ka-wen-yun
ㄊㄚ-ㄨㄥ-ㄔㄥ-ㄔㄡ-ㄐㄩ,-a-uʊŋ-ʈʂʰəŋ-ʈʂʰɤu-tɕy,ta-weng-cheng-chou-ju
ㄨㄚ-ㄏㄚ-ㄏㄢ-ㄩㄝ-ㄧㄛ,-a-xa-xan-yɛ-iɔ,wa-ha-han-yue-yo
ㄏㄚ-ㄏㄞ-ㄐㄩ-ㄍㄢ-ㄩㄢ,-a-xaɪ-tɕy-kɑn-yɛn,ha-hai-ju-gan-yuan
ㄕㄚ-ㄏㄟ-ㄐㄩㄣ-ㄩㄥ-ㄔ,-a-xeɪ-tɕyn-yʊŋ-ʈʂʰɨ̹,sha-hei-jun-yong-chi
ㄔㄚ-ㄏㄨ-ㄐㄩㄣ-ㄤ-ㄔㄜ,-a-xu-tɕyn-ɑŋ-ʈʂʰɯʌ,cha-hu-jun-ang-che
ㄚ-ㄏㄤ-ㄔㄨㄥ-ㄨㄥA,-a-xɑŋ-ʈʂʰʊŋ-ʊŋ,a-hang-chong-wenga
ㄈㄚ-ㄏㄠ-ㄆㄧ-ㄋㄣ-ㄠ,-a-xɑʊ-pʰi-nən-ɑʊ,fa-hao-pi-nen-ao
ㄧㄚ-ㄏㄣ-ㄛ-ㄎㄢ-ㄒㄧ,-a-xən-ɔ-kʰan-ɕi,ya-hen-o-kan-xi
ㄍㄚ-ㄏㄥ,-a-xəŋ,ga-heng
ㄎㄚ-ㄏㄡ-ㄐㄩㄝ-ㄧㄝ-ㄧㄢ,-a-xɤu-tɕyɛ-iɛ-iɛn,ka-hou-jue-ye-yan
ㄌㄚ-ㄏㄜ-ㄋㄠ-ㄆㄨ-ㄐㄩㄢ,-a-xɯʌ-nɑʊ-pʰu-tɕyɛn,la-he-nao-pu-juan
ㄇㄚ-ㄏㄨㄥ,-a-xʊŋ,ma-hong
ㄋㄚ-ㄩ-ㄍㄤ,-a-y-kɑŋ,na-yu-gang
ㄅㄚ-ㄩㄣ-ㄒㄩㄥ,-a-yn-ɕiʊŋ,ba-yun-xiong
ㄆㄚ-ㄩㄝ-ㄧㄡ-ㄑㄧ-ㄋㄡ,-a-yɛ-iɤu-tɕʰi-nɤu,pa-yue-you-qi-nou
ㄙㄚ-ㄩㄢ-ㄒㄩ-ㄍㄠ-ㄆㄛ,-a-yɛn-ɕy-kɑʊ-pʰuɔ,sa-yuan-xu-gao-po
ㄉㄚ-ㄩㄥ,-a-yʊŋ,da-yong
ㄗㄚ-ㄤ,-a-ɑŋ,za-ang
ㄘㄚ-ㄠ-ㄆㄤ,-a-ɑʊ-pʰɑŋ,ca-ao-pang
ㄊㄚ-ㄛ-ㄎㄞ-ㄐㄩㄝ-ㄍㄚ,-a-ɔ-kʰaɪ-tɕyɛ-ka,ta-o-kai-jue-ga
ㄨㄚ-ㄒㄧ-ㄋㄜ-ㄋㄣ-ㄒㄩㄣ,-a-ɕi-nɯʌ-nən-ɕyn,wa-xi-ne-nen-xun
ㄏㄚ-ㄒㄩㄥ,-a-ɕiʊŋ,ha-xiong
ㄕㄚ-ㄒㄩ-ㄍㄣ-ㄒㄩㄝ-ㄍㄞ,-a-ɕy-kən-ɕyɛ-kaɪ,sha-xu-gen-xue-gai
ㄔㄚ-ㄒㄩㄣ-ㄒㄩㄢ-ㄣ-ㄦ,-a-ɕyn-ɕyɛn-ən-ɚ,cha-xun-xuan-en-er
ㄚ-ㄒㄩㄝ-ㄍㄟ-ㄐㄩㄢ-ㄡ,-a-ɕyɛ-keɪ-tɕyɛn-ɤu,a-xue-gei-juan-ou
ㄈㄚ-ㄒㄩㄢ-ㄧㄣ-ㄜ-ㄋㄡ,-a-ɕyɛn-ɪn-ɯʌ-nɤu,fa-xuan-yin-e-nou
ㄧㄚ-ㄣ-ㄖㄢ-ㄖㄨ-ㄑㄩㄥ,-a-ən-ɹan-ɹu-tɕʰiʊŋ,ya-en-ran-ru-qiong
ㄍㄚ-ㄦ-ㄢ-ㄖㄤ,-a-ɚ-an-ɹɑŋ,ga-er-an-rang
ㄎㄚ-ㄡ-ㄑㄩ-ㄍㄥ,-a-ɤu-tɕʰy-kəŋ,ka-ou-qu-geng
ㄌㄚ-ㄧㄣ-ㄖㄠ-ㄆㄠ-ㄆㄣ,-a-ɪn-ɹɑʊ-pʰɑʊ-pʰən,la-yin-rao-pao-pen
ㄇㄚ-ㄜ-ㄋㄜ-ㄋㄨㄥ,-a-ɯʌ-nɯʌ-nʊŋ,ma-e-ne-nong
ㄋㄚ-ㄖㄢ-ㄖㄣ-ㄖㄥ,-a-ɹan-ɹən-ɹəŋ,na-ran-ren-reng
ㄅㄚ-ㄖㄨ-ㄑㄩㄣ-ㄖㄡ-ㄑㄩㄝ,-a-ɹu-tɕʰyn-ɹɤu-tɕʰyɛ,ba-ru-qun-rou-que
ㄆㄚ-ㄖㄤ,-a-ɹɑŋ,pa-rang
ㄙㄚ-ㄖㄠ-ㄆㄡ-ㄑㄩㄢ-ㄖ,-a-ɹɑʊ-pʰɤu-tɕʰyɛn-ɹɨ̹,sa-rao-pou-quan-ri
ㄉㄚ-ㄖㄣ-ㄖㄜ-ㄅㄚ-ㄖㄥ,-a-ɹən-ɹɯʌ-pa-ɹəŋ,da-ren-re-ba-reng
ㄗㄚ-ㄖㄡ-ㄉㄥ,-a-ɹɤu-təŋ,za-rou-deng
ㄘㄚ-ㄖ-ㄈㄧ-ㄋㄨㄥ,-a-ɹɨ̹-fi-nʊŋ,ca-ri-fi-nong
ㄊㄚ-ㄖㄜ-ㄅㄢ-ㄖㄨㄥ,-a-ɹɯʌ-pan-ɹʊŋ,ta-re-ban-rong
ㄨㄚ-ㄖㄨㄥ,-a-ɹʊŋ,wa-rong
ㄏㄚ-ㄕㄚ-ㄕㄢ-ㄕㄚ-ㄕㄞ,-a-ʂa-ʂan-ʂa-ʂaɪ,ha-sha-shan-sha-shai
ㄕㄚ-ㄕㄟ-ㄑㄧ-ㄅㄚ-ㄕㄨ,-a-ʂeɪ-tɕʰi-pa-ʂu,sha-shei-qi-ba-shu
ㄔㄚ-ㄕㄤ,-a-ʂɑŋ,cha-shang
ㄚ-ㄕㄠ-ㄆㄜ-ㄅㄞ-ㄑㄩㄥ,-a-ʂɑʊ-pʰɯʌ-paɪ-tɕʰiʊŋ,a-shao-pe-bai-qiong
ㄈㄚ-ㄕㄣ-ㄕㄢ-ㄕㄞ-ㄑㄩ,-a-ʂən-ʂan-ʂaɪ-tɕʰy,fa-shen-shan-shai-qu
ㄧㄚ-ㄕㄥ,-a-ʂəŋ,ya-sheng
ㄍㄚ-ㄕㄡ-ㄉㄡ-ㄉㄜ-ㄅㄟ,-a-ʂɤu-tɤu-tɯʌ-peɪ,ga-shou-dou-de-bei
ㄎㄚ-ㄕ-ㄈㄨ-ㄉㄨㄥ,-a-ʂɨ̹-fu-tʊŋ,ka-shi-fu-dong
ㄌㄚ-ㄕㄜ-ㄅㄧ-ㄅㄢ-ㄕㄟ,-a-ʂɯʌ-pi-pan-ʂeɪ,la-she-bi-ban-shei
ㄇㄚ-ㄓㄢ-ㄕㄨ-ㄊㄚ-ㄓㄞ,-a-ʈʂan-ʂu-tʰa-ʈʂaɪ,ma-zhan-shu-ta-zhai
ㄋㄚ-ㄓㄟ-ㄑㄩㄣ-ㄕㄤ,-a-ʈʂeɪ-tɕʰyn-ʂɑŋ,na-zhei-qun-shang
ㄅㄚ-ㄓㄨ-ㄊㄢ-ㄕㄠ-ㄆㄥ,-a-ʈʂu-tʰan-ʂɑʊ-pʰʊŋ,ba-zhu-tan-shao-peng
ㄆㄚ-ㄓㄚ-ㄢ-ㄕㄣ-ㄕㄥ,-a-ʈʂɑ-an-ʂən-ʂəŋ,pa-zha-an-shen-sheng
ㄙㄚ-ㄓㄤ,-a-ʈʂɑŋ,sa-zhang
ㄉㄚ-ㄓㄠ-ㄙㄚ-ㄓㄣ-ㄕㄡ,-a-ʈʂɑʊ-sa-ʈʂən-ʂɤu,da-zhao-sa-zhen-shou
ㄗㄚ-ㄓㄥ,-a-ʈʂəŋ,za-zheng
ㄘㄚ-ㄓㄡ-ㄊㄞ-ㄑㄩㄝ-ㄍㄨ,-a-ʈʂɤu-tʰaɪ-tɕʰyɛ-ku,ca-zhou-tai-que-gu
ㄊㄚ-ㄓ-ㄈㄤ,-a-ʈʂɨ̹-fɑŋ,ta-zhi-fang
ㄨㄚ-ㄓㄜ-ㄅㄨ-ㄊㄧ-ㄅㄞ,-a-ʈʂɯʌ-pu-tʰi-paɪ,wa-zhe-bu-ti-bai
ㄏㄚ-ㄓㄨㄥ,-a-ʈʂʊŋ,ha-zhong
ㄕㄚ-ㄔㄚ-ㄔㄢ-ㄕ-ㄈㄛ,-a-ʈʂʰa-ʈʂʰan-ʂɨ̹-fɔ,sha-cha-chan-shi-fo
ㄔㄚ-ㄔㄞ-ㄑㄩㄢ-ㄕㄜ-ㄅㄛ,-a-ʈʂʰaɪ-tɕʰyɛn-ʂɯʌ-puɔ,cha-chai-quan-she-bo
ㄚ-ㄔㄨ-ㄊㄨ-ㄊㄤ,-a-ʈʂʰu-tʰu-tʰɑŋ,a-chu-tu-tang
ㄈㄚ-ㄔㄤ,-a-ʈʂʰɑŋ,fa-chang
ㄧㄚ-ㄔㄠ-ㄙㄢ-ㄓㄢ-ㄓㄞ,-a-ʈʂʰɑʊ-san-ʈʂan-ʈʂaɪ,ya-chao-san-zhan-zhai
ㄍㄚ-ㄔㄣ-ㄓㄟ-ㄉㄥ,-a-ʈʂʰən-ʈʂeɪ-təŋ,ga-chen-zhei-deng
ㄎㄚ-ㄔㄥ,-a-ʈʂʰəŋ,ka-cheng
ㄌㄚ-ㄔㄡ-ㄊㄠ-ㄙㄞ-ㄉㄡ,-a-ʈʂʰɤu-tʰɑʊ-saɪ-tɤu,la-chou-tao-sai-dou
ㄇㄚ-ㄔ-ㄈㄣ-ㄓㄨ-ㄊㄥ,-a-ʈʂʰɨ̹-fən-ʈʂu-tʰəŋ,ma-chi-fen-zhu-teng
ㄋㄚ-ㄔㄜ-ㄅㄤ,-a-ʈʂʰɯʌ-pɑŋ,na-che-bang
ㄅㄚ-ㄔㄨㄥ,-a-ʈʂʰʊŋ,ba-chong
ㄆㄚ-ㄨㄥA,-a-ʊŋ,pa-wenga
ㄞ-ㄅㄟ-ㄉㄜ-ㄅㄠ-ㄙㄨ,-i-peɪ-tɯʌ-pɑʊ-su,ai-bei-de-bao-su
ㄈㄧ-ㄅㄧ-ㄅㄨ-ㄊㄡ-ㄊㄜ,-i-pi-pu-tʰɤu-tʰɯʌ,fi-bi-bu-tou-te
ㄧ-ㄅㄛ-ㄎㄨ-ㄊㄨㄥ,-i-puɔ-kʰu-tʰʊŋ,yi-bo-ku-tong
ㄌㄧ-ㄅㄤ,-i-pɑŋ,li-bang
ㄇㄧ-ㄅㄠ-ㄙㄤ,-i-pɑʊ-sɑŋ,mi-bao-sang
ㄋㄧ-ㄅㄣ-ㄓㄚ-ㄈㄚ,-i-pən-ʈʂɑ-fa,ni-ben-zha-fa
ㄅㄧ-ㄅㄡ-ㄨ-ㄨㄚ,-i-pɤu-u-ua,bi-bou-wu-wa
ㄆㄧ-ㄅㄜ-ㄅㄣ-ㄓㄤ,-i-pɯʌ-pən-ʈʂɑŋ,pi-be-ben-zhang
ㄉㄧ-ㄅㄥ,-i-pʊŋ,di-beng
ㄐㄧ-ㄆㄚ,-i-pʰa,ji-pa
ㄑㄧ-ㄆㄢ-ㄓㄠ-ㄙㄠ-ㄙㄣ,-i-pʰan-ʈʂɑʊ-sɑʊ-sən,qi-pan-zhao-sao-sen
ㄊㄧ-ㄆㄞ-ㄉㄨㄥ,-i-pʰaɪ-tʊŋ,ti-pai-dong
ㄒㄧ-ㄆㄟ-ㄊㄚ,-i-pʰeɪ-tʰa,xi-pei-ta
ㄞ-ㄆㄧ-ㄆㄨ-ㄨㄢ-ㄓㄣ,-i-pʰi-pʰu-uan-ʈʂən,ai-pi-pu-wan-zhen
ㄈㄧ-ㄆㄛ-ㄎㄤ,-i-pʰuɔ-kʰɑŋ,fi-po-kang
ㄧ-ㄆㄤ,-i-pʰɑŋ,yi-pang
ㄌㄧ-ㄆㄠ-ㄙㄥ,-i-pʰɑʊ-səŋ,li-pao-seng
ㄇㄧ-ㄆㄣ-ㄓㄥ,-i-pʰən-ʈʂəŋ,mi-pen-zheng
ㄋㄧ-ㄆㄡ-ㄨㄞ-ㄊㄢ-ㄓㄡ,-i-pʰɤu-uaɪ-tʰan-ʈʂɤu,ni-pou-wai-tan-zhou
ㄅㄧ-ㄆㄜ-ㄅㄡ-ㄨㄟ-ㄊㄞ,-i-pʰɯʌ-pɤu-ueɪ-tʰaɪ,bi-pe-bou-wei-tai
ㄆㄧ-ㄆㄥ,-i-pʰʊŋ,pi-peng
ㄉㄧ-ㄙㄚ,-i-sa,di-sa
ㄐㄧ-ㄙㄢ-ㄓ-ㄈㄡ-ㄙㄡ,-i-san-ʈʂɨ̹-fɤʊ-sɤu,ji-san-zhi-fou-sou
ㄑㄧ-ㄙㄞ-ㄊㄧ-ㄙㄨ-ㄨㄤ,-i-saɪ-tʰi-su-uɑŋ,qi-sai-ti-su-wang
ㄊㄧ-ㄙㄤ,-i-sɑŋ,ti-sang
ㄒㄧ-ㄙㄠ-ㄙ-ㄧㄞ-ㄊㄨ,-i-sɑʊ-sɨ-iaɪ-tʰu,xi-sao-si-yai-tu
ㄞ-ㄙㄣ-ㄓㄜ-ㄅㄜ-ㄅㄥ,-i-sən-ʈʂɯʌ-pɯʌ-pʊŋ,ai-sen-zhe-be-beng
ㄈㄧ-ㄙㄥ,-i-səŋ,fi-seng
ㄧ-ㄙㄡ-ㄨㄛ-ㄎㄠ-ㄙㄜ,-i-sɤu-uɔ-kʰɑʊ-sɯʌ,yi-sou-wo-kao-se
ㄌㄧ-ㄙ-ㄧㄥ,-i-sɨ-iŋ,li-si-ying
ㄇㄧ-ㄙㄜ-ㄆㄚ,-i-sɯʌ-pʰa,mi-se-pa
ㄋㄧ-ㄙㄨㄥ,-i-sʊŋ,ni-song
ㄅㄧ-ㄉㄚ,-i-ta,bi-da
ㄆㄧ-ㄉㄢ-ㄓㄨㄥ,-i-tan-ʈʂʊŋ,pi-dan-zhong
ㄉㄧ-ㄉㄞ-ㄊㄤ,-i-taɪ-tʰɑŋ,di-dai-tang
ㄐㄧ-ㄉㄟ-ㄊㄠ-ㄙㄨㄥ,-i-teɪ-tʰɑʊ-sʊŋ,ji-dei-tao-song
ㄑㄧ-ㄉㄧ-ㄗㄚ,-i-ti-tsa,qi-di-za
ㄊㄧ-ㄗㄢ-ㄔㄚ,-i-tsan-ʈʂʰa,ti-zan-cha
ㄒㄧ-ㄗㄞ-ㄊㄥ,-i-tsaɪ-tʰəŋ,xi-zai-teng
ㄞ-ㄗㄟ-ㄊㄡ-ㄨㄣ-ㄔㄢ,-i-tseɪ-tʰɤu-uən-ʈʂʰan,ai-zei-tou-wen-chan
ㄈㄧ-ㄗㄨ-ㄨㄥ,-i-tsu-uʊŋ,fi-zu-weng
ㄧ-ㄗㄤ,-i-tsɑŋ,yi-zang
ㄌㄧ-ㄗㄠ-ㄉㄚ,-i-tsɑʊ-ta,li-zao-da
ㄇㄧ-ㄗㄣ-ㄔㄞ-ㄊㄜ-ㄆㄢ,-i-tsən-ʈʂʰaɪ-tʰɯʌ-pʰan,mi-zen-chai-te-pan
ㄋㄧ-ㄗㄥ,-i-tsəŋ,ni-zeng
ㄅㄧ-ㄗㄡ-ㄏㄚ,-i-tsɤu-xa,bi-zou-ha
ㄆㄧ-ㄗ-ㄧㄤ,-i-tsɨ-iɑŋ,pi-zi-yang
ㄉㄧ-ㄗㄜ-ㄆㄞ-ㄊㄨㄥ,-i-tsɯʌ-pʰaɪ-tʰʊŋ,di-ze-pai-tong
ㄐㄧ-ㄗㄨㄥ,-i-tsʊŋ,ji-zong
ㄑㄧ-ㄘㄚ,-i-tsʰa,qi-ca
ㄊㄧ-ㄘㄢ-ㄔㄨ-ㄏㄢ-ㄔㄤ,-i-tsʰan-ʈʂʰu-xan-ʈʂʰɑŋ,ti-can-chu-han-chang
ㄒㄧ-ㄘㄞ-ㄨ-ㄏㄞ-ㄨㄚ,-i-tsʰaɪ-u-xaɪ-ua,xi-cai-wu-hai-wa
ㄞ-ㄘㄨ-ㄏㄟ-ㄨㄢ-ㄔㄠ,-i-tsʰu-xeɪ-uan-ʈʂʰɑʊ,ai-cu-hei-wan-chao
ㄈㄧ-ㄘㄤ,-i-tsʰɑŋ,fi-cang
ㄧ-ㄘㄠ-ㄉㄢ-ㄔㄣ-ㄔㄥ,-i-tsʰɑʊ-tan-ʈʂʰən-ʈʂʰəŋ,yi-cao-dan-chen-cheng
ㄌㄧ-ㄘㄣ-ㄔㄡ-ㄏㄨ-ㄏㄤ,-i-tsʰən-ʈʂʰɤu-xu-xɑŋ,li-cen-chou-hu-hang
ㄇㄧ-ㄘㄥ,-i-tsʰəŋ,mi-ceng
ㄋㄧ-ㄘㄡ-ㄏㄠ-ㄉㄞ-ㄨㄞ,-i-tsʰɤu-xɑʊ-taɪ-uaɪ,ni-cou-hao-dai-wai
ㄅㄧ-ㄘ-ㄧㄠ-ㄉㄟ-ㄨㄟ,-i-tsʰɨ-iɑʊ-teɪ-ueɪ,bi-ci-yao-dei-wei
ㄆㄧ-ㄘㄜ-ㄆㄟ-ㄨㄤ,-i-tsʰɯʌ-pʰeɪ-uɑŋ,pi-ce-pei-wang
ㄉㄧ-ㄘㄨㄥ,-i-tsʰʊŋ,di-cong
ㄐㄧ-ㄉㄨ-ㄏㄣ-ㄔ-ㄈㄜ,-i-tu-xən-ʈʂʰɨ̹-fɯʌ,ji-du-hen-chi-fe
ㄑㄧ-ㄉㄤ,-i-tɑŋ,qi-dang
ㄊㄧ-ㄉㄠ-ㄉㄧ-ㄐㄧ-ㄐㄩㄥ,-i-tɑʊ-ti-tɕi-tɕiʊŋ,ti-dao-di-ji-jiong
ㄒㄧ-ㄐㄩ-ㄍㄡ-ㄏㄥ,-i-tɕy-kɤu-xəŋ,xi-ju-gou-heng
ㄞ-ㄐㄩㄣ-ㄔㄜ-ㄆㄧ-ㄐㄩㄝ,-i-tɕyn-ʈʂʰɯʌ-pʰi-tɕyɛ,ai-jun-che-pi-jue
ㄈㄧ-ㄐㄩㄢ-ㄔㄨㄥ,-i-tɕyɛn-ʈʂʰʊŋ,fi-juan-chong
ㄧ-ㄑㄧ-ㄑㄩㄥ,-i-tɕʰi-tɕʰiʊŋ,yi-qi-qiong
ㄌㄧ-ㄑㄩ-ㄍㄜ-ㄆㄨ-ㄏㄡ,-i-tɕʰy-kɯʌ-pʰu-xɤu,li-qu-ge-pu-hou
ㄇㄧ-ㄑㄩㄣ-ㄨㄥA,-i-tɕʰyn-ʊŋ,mi-qun-wenga
ㄋㄧ-ㄑㄩㄝ-ㄍㄢ,-i-tɕʰyɛ-kɑn,ni-que-gan
ㄅㄧ-ㄑㄩㄢ,-i-tɕʰyɛn,bi-quan
ㄆㄧ-ㄉㄥ,-i-təŋ,pi-deng
ㄉㄧ-ㄉㄡ-ㄏㄜ-ㄆㄛ-ㄎㄣ,-i-tɤu-xɯʌ-pʰuɔ-kʰən,di-dou-he-po-ken
ㄐㄧ-ㄉㄜ-ㄆㄤ,-i-tɯʌ-pʰɑŋ,ji-de-pang
ㄑㄧ-ㄉㄨㄥ,-i-tʊŋ,qi-dong
ㄊㄧ-ㄊㄚ,-i-tʰa,ti-ta
ㄒㄧ-ㄊㄢ,-i-tʰan,xi-tan
ㄞ-ㄊㄞ-ㄨㄛ-ㄎㄥ,-i-tʰaɪ-uɔ-kʰəŋ,ai-tai-wo-keng
ㄈㄧ-ㄊㄧ-ㄊㄨ-ㄏㄨㄥ,-i-tʰi-tʰu-xʊŋ,fi-ti-tu-hong
ㄧ-ㄊㄤ,-i-tʰɑŋ,yi-tang
ㄌㄧ-ㄊㄠ-ㄗㄚ,-i-tʰɑʊ-tsa,li-tao-za
ㄇㄧ-ㄊㄥ,-i-tʰəŋ,mi-teng
ㄋㄧ-ㄊㄡ-ㄩ-ㄍㄨㄥ,-i-tʰɤu-y-kʊŋ,ni-tou-yu-gong
ㄅㄧ-ㄊㄜ-ㄆㄠ-ㄗㄢ,-i-tʰɯʌ-pʰɑʊ-tsan,bi-te-pao-zan
ㄆㄧ-ㄊㄨㄥ,-i-tʰʊŋ,pi-tong
ㄉㄧ-ㄨ-ㄩㄣ,-i-u-yn,di-wu-yun
ㄐㄧ-ㄨㄚ,-i-ua,ji-wa
ㄑㄧ-ㄨㄢ,-i-uan,qi-wan
ㄊㄧ-ㄨㄞ-ㄨㄣ,-i-uaɪ-uən,ti-wai-wen
ㄒㄧ-ㄨㄟ-ㄨㄥ,-i-ueɪ-uʊŋ,xi-wei-weng
ㄞ-ㄨㄤ,-i-uɑŋ,ai-wang
ㄈㄧ-ㄨㄛ-ㄎㄡ-ㄩㄝ-ㄍㄤ,-i-uɔ-kʰɤu-yɛ-kɑŋ,fi-wo-kou-yue-gang
ㄧ-ㄨㄣ,-i-uən,yi-wen
ㄌㄧ-ㄨㄥ,-i-uʊŋ,li-weng
ㄇㄧ-ㄏㄚ,-i-xa,mi-ha
ㄋㄧ-ㄏㄢ,-i-xan,ni-han
ㄅㄧ-ㄏㄞ-ㄏㄚ,-i-xaɪ-xa,bi-hai-ha
ㄆㄧ-ㄏㄟ-ㄏㄢ,-i-xeɪ-xan,pi-hei-han
ㄉㄧ-ㄏㄨ-ㄩㄢ,-i-xu-yɛn,di-hu-yuan
ㄐㄧ-ㄏㄤ,-i-xɑŋ,ji-hang
ㄑㄧ-ㄏㄠ-ㄗㄞ-ㄏㄞ-ㄏㄟ,-i-xɑʊ-tsaɪ-xaɪ-xeɪ,qi-hao-zai-hai-hei
ㄊㄧ-ㄏㄣ,-i-xən,ti-hen
ㄒㄧ-ㄏㄥ,-i-xəŋ,xi-heng
ㄞ-ㄏㄡ-ㄩㄥ,-i-xɤu-yʊŋ,ai-hou-yong
ㄈㄧ-ㄏㄜ-ㄆㄣ,-i-xɯʌ-pʰən,fi-he-pen
ㄧ-ㄏㄨㄥ,-i-xʊŋ,yi-hong
ㄌㄧ-ㄩ-ㄎㄚ,-i-y-kʰa,li-yu-ka
ㄇㄧ-ㄩㄣ,-i-yn,mi-yun
ㄋㄧ-ㄩㄝ-ㄍㄠ-ㄗㄟ-ㄏㄨ,-i-yɛ-kɑʊ-tseɪ-xu,ni-yue-gao-zei-hu
ㄅㄧ-ㄩㄢ,-i-yɛn,bi-yuan
ㄆㄧ-ㄩㄥ,-i-yʊŋ,pi-yong
ㄉㄧ-ㄤ,-i-ɑŋ,di-ang
ㄐㄧ-ㄠ-ㄗㄨ-ㄤ,-i-ɑʊ-tsu-ɑŋ,ji-ao-zu-ang
ㄑㄧ-ㄛ-ㄎㄜ-ㄆㄡ-ㄠ,-i-ɔ-kʰɯʌ-pʰɤu-ɑʊ,qi-o-ke-pou-ao
